city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
bhubaneswar,Odisha,1,4333.5,2,0,2,8667.01,5069,15113,65988,13731,44225,380,60,10,43,65,1926220,906780,659880,590433,2874625,6957938
coimbatore,Tamil Nadu,2,972.98,2,0,0,1945.97,766,2418,11571,1885,7138,370,62,10,40,62,283420,149916,115710,75400,442556,1067002
ludhiana,Punjab,1,4860.15,1,0,2,4860.15,2274,8023,34391,6873,22924,388,68,11,48,64,882312,545564,378301,329904,1467136,3603217
udaipur,Rajasthan,2,6291.02,3,0,2,18873.06,10805,33965,135848,30114,94559,392,60,8,40,58,4235560,2037900,1086784,1204560,5484422,14049226
thiruvananthapuram,Kerala,1,4741.37,3,0,2,14224.11,8662,23040,102589,22421,69118,395,72,12,52,67,3421490,1658880,1231068,1165892,4630906,12108236
faridabad,Haryana,2,6719.13,2,2,1,13438.25,6906,21156,53604,19286,114376,405,78,11,52,66,2796930,1650168,589644,1002872,7548816,13588430
tirunelveli,Tamil Nadu,3,2928.21,1,0,0,2928.21,1041,4178,18101,2635,10647,352,50,8,35,57,366432,208900,144808,92225,606879,1419244
durgapur,West Bengal,2,7585.08,4,0,2,30340.34,15841,52611,228287,49685,158818,380,65,10,44,63,6019580,3419715,2282870,2186140,10005534,23913839
thoothukudi,Tamil Nadu,3,1413.67,2,0,2,2827.35,1609,4445,20995,3911,14189,352,50,8,35,57,566368,222250,167960,136885,808773,1902236
mumbai,Maharashtra,1,11776.86,3,2,1,35330.57,18167,55224,142843,52293,314216,450,88,15,60,67,8175150,4859712,2142645,3137580,21052472,39367559
trichy,Tamil Nadu,2,3852.05,2,2,0,7704.11,3114,10792,28860,10604,59812,362,54,9,37,59,1127268,582768,259740,392348,3528908,5891032
kanpur,Uttar Pradesh,1,6824.97,6,1,2,40949.79,24604,67531,214883,67687,311149,395,65,9,42,60,9718580,4389515,1933947,2842854,18668940,37553836
dehradun,Uttarakhand,2,1097.71,3,1,0,3293.13,1627,3865,14713,3757,18190,400,68,10,48,68,650800,262820,147130,180336,1236920,2478006
vijayawada,Andhra Pradesh,2,7232.06,1,0,1,7232.06,2334,10196,43803,7679,27912,380,60,9,43,62,886920,611760,394227,330197,1730544,3953648
thoothukudi,Tamil Nadu,3,2311.97,2,0,0,4623.94,1670,5609,27041,4638,17183,352,50,8,35,57,587840,280450,216328,162330,979431,2226379
thoothukudi,Tamil Nadu,3,2504.39,1,0,1,2504.39,996,3617,16419,2980,10086,352,50,8,35,57,350592,180850,131352,104300,574902,1341996
ranchi,Jharkhand,2,6540.31,2,1,1,13080.62,5877,18506,61509,17562,77495,375,60,9,42,62,2203875,1110360,553581,737604,4804690,9410110
vijayawada,Andhra Pradesh,2,7905.35,2,0,0,15810.69,4902,20337,97162,15282,58266,380,60,9,43,62,1862760,1220220,874458,657126,3612492,8227056
gurgaon,Haryana,1,7883.06,2,2,2,15766.12,10719,29692,75860,28907,173109,405,78,11,52,66,4341195,2315976,834460,1503164,11425194,20419989
erode,Tamil Nadu,3,1391.97,1,1,0,1391.97,453,1621,6311,1571,7280,355,52,8,35,58,160815,84292,50488,54985,422240,772820
mangalore,Karnataka,2,3577.74,4,0,1,14310.98,5879,19536,89778,18538,58923,378,65,11,47,64,2222262,1269840,987558,871286,3771072,9122018
ahmedabad,Gujarat,1,9843.67,4,2,1,39374.68,21712,59036,163063,60006,368936,385,58,7,40,55,8359120,3424088,1141441,2400240,20291480,35616369
chandigarh,Punjab,1,6068.95,4,0,2,24275.78,12083,37225,167907,37446,116756,390,68,11,48,64,4712370,2531300,1846977,1797408,7472384,18360439
thoothukudi,Tamil Nadu,3,749.25,2,0,1,1498.5,628,2218,9530,1773,6067,352,50,8,35,57,221056,110900,76240,62055,345819,816070
thiruvananthapuram,Kerala,1,6212.72,5,1,0,31063.59,14021,45119,152567,38836,198534,395,72,12,52,67,5538295,3248568,1830804,2019472,13301778,25938917
guntur,Andhra Pradesh,2,3037.69,1,0,1,3037.69,1227,4216,18037,3505,11559,380,60,9,42,62,466260,252960,162333,147210,716658,1745421
kanpur,Uttar Pradesh,1,1890.18,4,0,2,7560.72,4231,11938,51457,11268,34962,395,65,9,42,60,1671245,775970,463113,473256,2097720,5481304
thoothukudi,Tamil Nadu,3,1331.56,1,1,0,1331.56,576,1749,6369,1545,7526,352,50,8,35,57,202752,87450,50952,54075,428982,824211
amritsar,Punjab,2,2116.39,3,1,0,6349.16,2126,8133,28430,7336,36122,390,68,11,48,64,829140,553044,312730,352128,2311808,4358850
chennai,Tamil Nadu,1,8006.95,4,2,1,32027.8,18820,44916,131339,46532,277390,410,73,8,45,61,7716200,3278868,1050712,2093940,16920790,31060510
thoothukudi,Tamil Nadu,3,750.86,3,1,0,2252.59,1011,2685,10005,2702,12758,352,50,8,35,57,355872,134250,80040,94570,727206,1391938
thoothukudi,Tamil Nadu,3,2259.58,3,1,1,6778.73,3487,9507,33157,9280,40722,352,50,8,35,57,1227424,475350,265256,324800,2321154,4613984
vadodara,Gujarat,2,2915.29,5,0,1,14576.43,6432,19116,88103,18087,59527,382,58,10,42,56,2457024,1108728,881030,759654,3333512,8539948
ranchi,Jharkhand,2,3111.84,2,1,1,6223.68,3232,8481,32201,8610,39822,375,60,9,42,62,1212000,508860,289809,361620,2468964,4841253
udaipur,Rajasthan,2,1022.01,3,0,0,3066.04,977,3716,18529,3240,11515,392,60,8,40,58,382984,222960,148232,129600,667870,1551646
warangal,Telangana,2,858.5,1,2,2,858.5,561,1411,3833,1457,8572,395,58,8,42,62,221595,81838,30664,61194,531464,926755
bhopal,Madhya Pradesh,1,7417.87,3,0,1,22253.6,9649,29487,132891,24889,83332,370,60,10,43,62,3570130,1769220,1328910,1070227,5166584,12905071
udaipur,Rajasthan,2,6543.97,3,0,0,19631.91,8774,28752,118371,21965,78087,392,60,8,40,58,3439408,1725120,946968,878600,4529046,11519142
kanpur,Uttar Pradesh,1,3193.86,2,2,2,6387.72,3613,10095,27501,11061,62654,395,65,9,42,60,1427135,656175,247509,464562,3759240,6554621
vadodara,Gujarat,2,4683.8,3,1,1,14051.41,6172,21157,75170,19992,97764,382,58,10,42,56,2357704,1227106,751700,839664,5474784,10650958
tirunelveli,Tamil Nadu,3,3076.42,2,1,0,6152.84,1617,7833,28376,7054,32927,352,50,8,35,57,569184,391650,227008,246890,1876839,3311571
ghaziabad,Uttar Pradesh,2,7376.91,2,1,1,14753.83,7644,20917,75063,20069,95134,405,78,11,52,66,3095820,1631526,825693,1043588,6278844,12875471
rajkot,Gujarat,2,4065.81,3,0,1,12197.44,5203,15968,76098,15038,47903,378,55,9,38,56,1966734,878240,684882,571444,2682568,6783868
gurgaon,Haryana,1,2476.14,3,0,1,7428.41,2700,9994,45322,8701,29066,405,78,11,52,66,1093500,779532,498542,452452,1918356,4742382
bangalore,Karnataka,1,8727.17,4,0,1,34908.67,16483,47787,220993,43659,142118,380,68,12,52,65,6263540,3249516,2651916,2270268,9237670,23672910
ludhiana,Punjab,1,10018.88,4,1,2,40075.5,24626,68352,229837,73296,325161,388,68,11,48,64,9554888,4647936,2528207,3518208,20810304,41059543
kolkata,West Bengal,1,4326.62,2,0,2,8653.24,5120,14701,61245,12890,41882,400,65,8,43,63,2048000,955565,489960,554270,2638566,6686361
guwahati,Assam,1,7205.36,2,2,0,14410.71,6608,18673,50201,17884,108067,385,65,10,45,67,2544080,1213745,502010,804780,7240489,12305104
erode,Tamil Nadu,3,494.74,2,0,0,989.47,379,1231,5701,1039,3521,355,52,8,35,58,134545,64012,45608,36365,204218,484748
lucknow,Uttar Pradesh,1,6857.11,5,0,2,34285.56,19706,57879,246349,50969,174822,405,65,9,47,60,7980930,3762135,2217141,2395543,10489320,26845069
jaipur,Rajasthan,1,730.35,2,1,1,1460.7,627,2147,6866,1955,8796,405,62,7,43,60,253935,133114,48062,84065,527760,1046936
tirunelveli,Tamil Nadu,3,1070.65,2,0,0,2141.3,933,2451,11673,2224,7508,352,50,8,35,57,328416,122550,93384,77840,427956,1050146
hubli,Karnataka,2,4240.8,5,0,1,21204.02,8042,29428,142764,29786,94579,375,62,10,45,64,3015750,1824536,1427640,1340370,6053056,13661352
jodhpur,Rajasthan,2,4647.11,4,0,2,18588.43,9898,28523,125791,26977,86940,390,60,8,40,58,3860220,1711380,1006328,1079080,5042520,12699528
howrah,West Bengal,1,2506.44,3,0,1,7519.33,3069,10276,46407,8948,28866,395,65,10,44,63,1212255,667940,464070,393712,1818558,4556535
indore,Madhya Pradesh,1,9575.0,4,0,2,38300.01,18517,68592,295934,65219,208635,380,60,11,43,58,7036460,4115520,3255274,2804417,12100830,29312501
kanpur,Uttar Pradesh,1,3390.03,8,0,1,27120.24,10844,37984,168078,35861,116966,395,65,9,42,60,4283380,2468960,1512702,1506162,7017960,16789164
indore,Madhya Pradesh,1,6850.48,10,0,2,68504.79,38767,112687,470338,109945,362388,380,60,11,43,58,14731460,6761220,5173718,4727635,21018504,52412537
nashik,Maharashtra,2,3290.22,4,1,0,13160.86,4675,15895,55660,13209,70186,390,62,9,44,62,1823250,985490,500940,581196,4351532,8242408
tirunelveli,Tamil Nadu,3,2260.0,1,0,2,2260.0,1400,3944,16350,3318,10901,352,50,8,35,57,492800,197200,130800,116130,621357,1558287
bhopal,Madhya Pradesh,1,10584.48,4,0,0,42337.92,14157,54599,258124,46379,168040,370,60,10,43,62,5238090,3275940,2581240,1994297,10418480,23508047
guntur,Andhra Pradesh,2,726.82,3,1,1,2180.45,972,3302,10658,3066,13946,380,60,9,42,62,369360,198120,95922,128772,864652,1656826
kochi,Kerala,1,595.6,4,2,1,2382.41,1292,3291,8990,3503,20428,395,72,12,52,67,510340,236952,107880,182156,1368676,2406004
warangal,Telangana,2,3082.18,1,0,2,3082.18,1680,5450,23658,4624,15855,395,58,8,42,62,663600,316100,189264,194208,983010,2346182
bangalore,Karnataka,1,8568.66,1,0,2,8568.66,4040,12871,55536,11405,37701,380,68,12,52,65,1535200,875228,666432,593060,2450565,6120485
surat,Gujarat,1,1372.67,7,0,2,9608.66,4867,15978,69205,15799,50862,380,58,10,42,57,1849460,926724,692050,663558,2899134,7030926
ludhiana,Punjab,1,3383.77,6,1,1,20302.63,10034,27430,90916,26593,127779,388,68,11,48,64,3893192,1865240,1000076,1276464,8177856,16212828
thoothukudi,Tamil Nadu,3,2006.62,2,0,1,4013.24,1385,5228,25383,4880,15371,352,50,8,35,57,487520,261400,203064,170800,876147,1998931
dehradun,Uttarakhand,2,4416.37,3,1,0,13249.11,4872,18848,57879,14843,73055,400,68,10,48,68,1948800,1281664,578790,712464,4967740,9489458
delhi,Delhi,1,8675.4,2,2,2,17350.8,10274,30461,80809,33059,191703,410,78,8,50,65,4212340,2375958,646472,1652950,12460695,21348415
bangalore,Karnataka,1,2915.12,5,2,2,14575.6,10058,24805,65238,28442,156216,380,68,12,52,65,3822040,1686740,782856,1478984,10154040,17924660
erode,Tamil Nadu,3,2724.3,2,1,0,5448.6,2017,7590,26092,6367,32464,355,52,8,35,58,716035,394680,208736,222845,1882912,3425208
mysore,Karnataka,2,4090.33,1,0,2,4090.33,1800,6918,28597,5816,18488,375,62,10,44,64,675000,428916,285970,255904,1183232,2829022
vijayawada,Andhra Pradesh,2,2597.62,6,2,2,15585.71,12841,26735,73108,32630,178725,380,60,9,43,62,4879580,1604100,657972,1403090,11080950,19625692
vellore,Tamil Nadu,3,2007.66,2,0,1,4015.32,1912,5316,25002,4521,15077,355,50,8,35,58,678760,265800,200016,158235,874466,2177277
delhi,Delhi,1,3998.85,6,0,2,23993.1,13686,44843,186894,41667,134937,410,78,8,50,65,5611260,3497754,1495152,2083350,8770905,21458421
bhubaneswar,Odisha,1,8824.36,2,0,2,17648.71,9033,29863,127940,27504,87391,380,60,10,43,65,3432540,1791780,1279400,1182672,5680415,13366807
guwahati,Assam,1,4230.14,5,0,0,21150.68,7757,28086,131935,22897,81670,385,65,10,45,67,2986445,1825590,1319350,1030365,5471890,12633640
chennai,Tamil Nadu,1,10633.84,3,0,0,31901.53,10731,39457,188355,33302,117962,410,73,8,45,61,4399710,2880361,1506840,1498590,7195682,17481183
mumbai,Maharashtra,1,9404.36,4,2,1,37617.45,23000,56491,151736,54265,334471,450,88,15,60,67,10350000,4971208,2276040,3255900,22409557,43262705
thoothukudi,Tamil Nadu,3,2595.83,1,0,1,2595.83,1199,3730,16421,3054,10542,352,50,8,35,57,422048,186500,131368,106890,600894,1447700
erode,Tamil Nadu,3,1774.45,2,0,0,3548.9,997,4411,20104,3640,12773,355,52,8,35,58,353935,229372,160832,127400,740834,1612373
cuttack,Odisha,2,5658.68,3,0,0,16976.04,4900,23335,101155,16717,65121,375,58,9,42,64,1837500,1353430,910395,702114,4167744,8971183
bangalore,Karnataka,1,10034.47,5,1,0,50172.36,14224,60772,210019,58018,282980,380,68,12,52,65,5405120,4132496,2520228,3016936,18393700,33468480
chandigarh,Punjab,1,580.0,10,1,0,5800.05,2938,7691,27926,7871,39252,390,68,11,48,64,1145820,522988,307186,377808,2512128,4865930
surat,Gujarat,1,3258.09,6,0,0,19548.52,9074,24718,114187,19756,73831,380,58,10,42,57,3448120,1433644,1141870,829752,4208367,11061753
guwahati,Assam,1,6793.71,5,0,1,33968.53,17050,51071,227585,41175,145537,385,65,10,45,67,6564250,3319615,2275850,1852875,9750979,23763569
raipur,Chhattisgarh,2,836.69,3,1,0,2510.07,985,3094,11937,2977,14625,365,58,9,40,60,359525,179452,107433,119080,877500,1642990
kanpur,Uttar Pradesh,1,7429.77,4,0,1,29719.07,13015,42648,194418,38034,125750,395,65,9,42,60,5140925,2772120,1749762,1597428,7545000,18805235
lucknow,Uttar Pradesh,1,11601.28,7,1,2,81208.97,54517,144916,472397,160695,724712,405,65,9,47,60,22079385,9419540,4251573,7552665,43482720,86785883
jaipur,Rajasthan,1,4715.77,3,0,1,14147.32,5842,19846,90141,17814,58312,405,62,7,43,60,2366010,1230452,630987,766002,3498720,8492171
vijayawada,Andhra Pradesh,2,3918.11,2,1,2,7836.21,5039,12987,42005,12530,58414,380,60,9,43,62,1914820,779220,378045,538790,3621668,7232543
vijayawada,Andhra Pradesh,2,6850.13,5,0,0,34250.64,13280,41372,190147,36681,122929,380,60,9,43,62,5046400,2482320,1711323,1577283,7621598,18438924
thoothukudi,Tamil Nadu,3,3110.91,2,2,2,6221.83,3817,10790,26997,10552,64105,352,50,8,35,57,1343584,539500,215976,369320,3653985,6122365
howrah,West Bengal,1,863.96,2,2,1,1727.91,847,2399,7168,2562,15174,395,65,10,44,63,334565,155935,71680,112728,955962,1630870
ahmedabad,Gujarat,1,10206.43,6,0,1,61238.56,27804,76386,358271,73025,236314,385,58,7,40,55,10704540,4430388,2507897,2921000,12997270,33561095
kolkata,West Bengal,1,9205.67,2,1,2,18411.34,11813,31394,104838,31332,145507,400,65,8,43,63,4725200,2040610,838704,1347276,9166941,18118731
trichy,Tamil Nadu,2,7980.96,3,2,1,23942.88,11626,31580,93986,34468,198502,362,54,9,37,59,4208612,1705320,845874,1275316,11711618,19746740
durgapur,West Bengal,2,3786.71,2,1,1,7573.42,3998,11948,39710,11033,52015,380,65,10,44,63,1519240,776620,397100,485452,3276945,6455357
thoothukudi,Tamil Nadu,3,577.22,1,0,1,577.22,311,876,3855,748,2447,352,50,8,35,57,109472,43800,30840,26180,139479,349771
faridabad,Haryana,2,4444.61,2,0,1,8889.23,3461,13093,60811,11465,37316,405,78,11,52,66,1401705,1021254,668921,596180,2462856,6150916
jaipur,Rajasthan,1,6085.29,10,1,1,60852.86,23283,78693,276968,87207,397009,405,62,7,43,60,9429615,4878966,1938776,3749901,23820540,43817798
erode,Tamil Nadu,3,3113.69,3,0,0,9341.07,2826,13321,57023,9310,35112,355,52,8,35,58,1003230,692692,456184,325850,2036496,4514452
kochi,Kerala,1,8785.02,4,1,0,35140.09,13159,44974,152225,37405,193957,395,72,12,52,67,5197805,3238128,1826700,1945060,12995119,25202812
kolkata,West Bengal,1,2872.33,3,2,0,8616.99,3934,10855,30894,11116,67870,400,65,8,43,63,1573600,705575,247152,477988,4275810,7280125
mumbai,Maharashtra,1,923.33,6,1,0,5539.97,2726,7721,27210,7286,36222,450,88,15,60,67,1226700,679448,408150,437160,2426874,5178332
thoothukudi,Tamil Nadu,3,1893.62,3,0,1,5680.85,2922,7717,39318,7741,24128,352,50,8,35,57,1028544,385850,314544,270935,1375296,3375169
jaipur,Rajasthan,1,2582.11,7,0,2,18074.79,12285,33425,142218,33005,103817,405,62,7,43,60,4975425,2072350,995526,1419215,6229020,15691536
gorakhpur,Uttar Pradesh,2,3005.53,3,2,1,9016.6,4409,13980,35428,13603,79402,390,65,9,42,60,1719510,908700,318852,571326,4764120,8282508
chandigarh,Punjab,1,6007.48,4,0,2,24029.92,12572,40705,175644,39088,125956,390,68,11,48,64,4903080,2767940,1932084,1876224,8061184,19540512
tirunelveli,Tamil Nadu,3,2550.78,2,0,0,5101.56,1943,6581,30706,5334,18609,352,50,8,35,57,683936,329050,245648,186690,1060713,2506037
agra,Uttar Pradesh,2,851.13,2,0,0,1702.26,402,1959,9327,1653,5648,395,65,9,42,60,158790,127335,83943,69426,338880,778374
vellore,Tamil Nadu,3,2292.51,1,1,2,2292.51,1376,3887,12826,3851,17275,355,50,8,35,58,488480,194350,102608,134785,1001950,1922173
chandigarh,Punjab,1,3133.88,4,2,1,12535.52,6923,16780,47872,17998,105495,390,68,11,48,64,2699970,1141040,526592,863904,6751680,11983186
erode,Tamil Nadu,3,1166.98,1,0,0,1166.98,363,1404,6493,1130,3791,355,52,8,35,58,128865,73008,51944,39550,219878,513245
kochi,Kerala,1,1530.06,10,1,2,15300.65,10459,25802,83519,27889,130860,395,72,12,52,67,4131305,1857744,1002228,1450228,8767620,17209125
erode,Tamil Nadu,3,2463.51,1,0,1,2463.51,891,3292,15666,2849,8976,355,52,8,35,58,316305,171184,125328,99715,520608,1233140
vellore,Tamil Nadu,3,3656.07,1,0,1,3656.07,1225,5701,23634,4124,14498,355,50,8,35,58,434875,285050,189072,144340,840884,1894221
surat,Gujarat,1,6081.92,5,0,1,30409.59,13059,42734,193705,40047,128588,380,58,10,42,57,4962420,2478572,1937050,1681974,7329516,18389532
kozhikode,Kerala,2,7066.36,1,1,1,7066.36,3572,10169,36140,9829,43982,390,70,12,50,66,1393080,711830,433680,491450,2902812,5932852
mangalore,Karnataka,2,5126.71,1,0,2,5126.71,2750,8042,35290,7214,22745,378,65,11,47,64,1039500,522730,388190,339058,1455680,3745158
warangal,Telangana,2,4032.34,3,1,1,12097.02,6470,19389,62984,17307,84476,395,58,8,42,62,2555650,1124562,503872,726894,5237512,10148490
vellore,Tamil Nadu,3,1951.83,2,0,2,3903.66,2132,6698,28979,6079,19116,355,50,8,35,58,756860,334900,231832,212765,1108728,2645085
visakhapatnam,Andhra Pradesh,1,1139.75,2,1,1,2279.51,1178,3145,11116,2923,14203,385,62,10,44,63,453530,194990,111160,128612,894789,1783081
agra,Uttar Pradesh,2,4423.87,4,2,1,17695.47,8990,25241,66633,26468,152722,395,65,9,42,60,3551050,1640665,599697,1111656,9163320,16066388
thiruvananthapuram,Kerala,1,7486.3,5,1,2,37431.52,21203,55563,196997,60605,280412,395,72,12,52,67,8375185,4000536,2363964,3151460,18787604,36678749
vellore,Tamil Nadu,3,2565.93,1,0,1,2565.93,1144,3991,16201,3064,9770,355,50,8,35,58,406120,199550,129608,107240,566660,1409178
tirunelveli,Tamil Nadu,3,2281.86,3,0,0,6845.59,1951,7818,39777,6785,23767,352,50,8,35,57,686752,390900,318216,237475,1354719,2988062
erode,Tamil Nadu,3,2503.7,2,0,1,5007.4,1762,6826,30061,6247,19815,355,52,8,35,58,625510,354952,240488,218645,1149270,2588865
kanpur,Uttar Pradesh,1,5933.92,5,0,1,29669.62,15764,45485,215389,42658,136958,395,65,9,42,60,6226780,2956525,1938501,1791636,8217480,21130922
tirunelveli,Tamil Nadu,3,1426.82,2,1,0,2853.65,975,3734,13294,2762,16463,352,50,8,35,57,343200,186700,106352,96670,938391,1671313
thoothukudi,Tamil Nadu,3,2151.11,2,2,0,4302.22,1627,5183,15733,4588,31236,352,50,8,35,57,572704,259150,125864,160580,1780452,2898750
thoothukudi,Tamil Nadu,3,1499.55,3,0,0,4498.64,959,5162,26313,4334,15052,352,50,8,35,57,337568,258100,210504,151690,857964,1815826
vellore,Tamil Nadu,3,3669.64,1,1,0,3669.64,1184,4412,16633,3663,18600,355,50,8,35,58,420320,220600,133064,128205,1078800,1980989
meerut,Uttar Pradesh,2,5894.29,4,2,1,23577.16,12601,31159,92359,34826,202334,400,68,9,44,62,5040400,2118812,831231,1532344,12544708,22067495
jodhpur,Rajasthan,2,4330.88,2,0,1,8661.77,3296,12159,50795,8581,32782,390,60,8,40,58,1285440,729540,406360,343240,1901356,4665936
indore,Madhya Pradesh,1,696.95,2,0,2,1393.91,730,2201,9598,2053,6402,380,60,11,43,58,277400,132060,105578,88279,371316,974633
delhi,Delhi,1,6064.93,2,2,1,12129.86,6344,19331,53086,18420,114718,410,78,8,50,65,2601040,1507818,424688,921000,7456670,12911216
bhubaneswar,Odisha,1,7263.05,4,0,2,29052.21,17020,50848,205848,44516,143930,380,60,10,43,65,6467600,3050880,2058480,1914188,9355450,22846598
dehradun,Uttarakhand,2,2860.12,2,0,1,5720.24,2276,7979,37898,7588,23375,400,68,10,48,68,910400,542572,378980,364224,1589500,3785676
rajkot,Gujarat,2,5868.35,3,0,1,17605.04,8284,24268,110167,17834,66084,378,55,9,38,56,3131352,1334740,991503,677692,3700704,9835991
vadodara,Gujarat,2,2866.73,3,0,0,8600.2,3565,11105,51245,9685,32991,382,58,10,42,56,1361830,644090,512450,406770,1847496,4772636
dehradun,Uttarakhand,2,1395.78,5,0,1,6978.92,3090,8774,42696,9041,29142,400,68,10,48,68,1236000,596632,426960,433968,1981656,4675216
warangal,Telangana,2,4054.5,1,1,1,4054.5,1359,5508,19769,4659,23979,395,58,8,42,62,536805,319464,158152,195678,1486698,2696797
pune,Maharashtra,1,9523.09,3,0,1,28569.28,14080,38647,182567,33231,116975,405,68,8,43,59,5702400,2627996,1460536,1428933,6901525,18121390
erode,Tamil Nadu,3,3815.75,2,0,1,7631.51,2819,11002,45787,8551,29971,355,52,8,35,58,1000745,572104,366296,299285,1738318,3976748
tirunelveli,Tamil Nadu,3,1128.35,1,0,1,1128.35,603,1588,7347,1337,4450,352,50,8,35,57,212256,79400,58776,46795,253650,650877
indore,Madhya Pradesh,1,3070.58,5,0,2,15352.88,9877,25052,110181,24550,77992,380,60,11,43,58,3753260,1503120,1211991,1055650,4523536,12047557
erode,Tamil Nadu,3,1906.99,2,0,1,3813.99,1358,5231,24952,4486,15322,355,52,8,35,58,482090,272012,199616,157010,888676,1999404
hyderabad,Telangana,1,10855.38,3,0,2,32566.13,15238,51998,223882,48587,154218,415,60,8,42,61,6323770,3119880,1791056,2040654,9407298,22682658
mangalore,Karnataka,2,1108.25,2,0,2,2216.5,1304,3939,16375,3271,11031,378,65,11,47,64,492912,256035,180125,153737,705984,1788793
nashik,Maharashtra,2,1417.17,1,0,1,1417.17,666,2276,9861,1781,5813,390,62,9,44,62,259740,141112,88749,78364,360406,928371
bhubaneswar,Odisha,1,1014.48,2,0,2,2028.95,927,3185,13585,2831,9058,380,60,10,43,65,352260,191100,135850,121733,588770,1389713
kolkata,West Bengal,1,6755.94,4,0,0,27023.76,8637,39362,173299,31313,109477,400,65,8,43,63,3454800,2558530,1386392,1346459,6897051,15643232
bhubaneswar,Odisha,1,11769.44,10,1,2,117694.42,76581,191819,629392,220783,978984,380,60,10,43,65,29100780,11509140,6293920,9493669,63633960,120031469
tirunelveli,Tamil Nadu,3,1265.84,1,0,0,1265.84,314,1583,7981,1244,4662,352,50,8,35,57,110528,79150,63848,43540,265734,562800
lucknow,Uttar Pradesh,1,7434.76,4,1,2,29739.03,19739,47691,167108,49512,230794,405,65,9,47,60,7994295,3099915,1503972,2327064,13847640,28772886
