city,state,tier,area_sqft,floors,building_type,quality,total_area_sqft,cement_bags,sand_cft,bricks,aggregate_cft,steel_kg,price_cement_per_bag,price_sand_per_cft,price_brick_per_nos,price_agg_per_cft,price_steel_per_kg,cost_cement,cost_sand,cost_bricks,cost_aggregate,cost_steel,total_material_cost
rajkot,Gujarat,2,11525.07,5,0,1,57625.37,24109,87674,388976,74407,254763,378.0,55.0,9.0,38.0,56.0,9113202,4822070,3500784,2827466,14266728,34530250
gurgaon,Haryana,1,11633.82,4,0,0,46535.3,16442,64393,287177,47917,178539,405.0,78.0,11.0,52.0,66.0,6659010,5022654,3158947,2491684,11783574,29115869
amritsar,Punjab,2,7582.57,3,0,1,22747.71,9598,30240,144615,27724,92076,390.0,68.0,11.0,48.0,64.0,3743220,2056320,1590765,1330752,5892864,14613921
thiruvananthapuram,Kerala,1,4739.6,3,0,1,14218.79,6844,20349,91701,17813,59036,395.0,72.0,12.0,52.0,67.0,2703380,1465128,1100412,926276,3955412,10150608
aurangabad,Maharashtra,2,1771.21,1,0,1,1771.21,756,2552,11421,2048,7177,375.0,60.0,9.0,43.0,61.0,283500,153120,102789,88064,437797,1065270
visakhapatnam,Andhra Pradesh,1,4749.47,1,0,1,4749.47,1905,6188,28208,5674,17706,385.0,62.0,10.0,44.0,63.0,733425,383656,282080,249656,1115478,2764295
jabalpur,Madhya Pradesh,2,11326.87,2,0,2,22653.75,11531,42118,172029,34199,111991,365.0,58.0,10.0,42.0,60.0,4208815,2442844,1720290,1436358,6719460,16527767
cuttack,Odisha,2,10699.61,5,1,2,53498.03,37117,95244,312005,103526,454090,375.0,58.0,9.0,42.0,64.0,13918875,5524152,2808045,4348092,29061760,55660924
ahmedabad,Gujarat,1,6379.18,2,2,1,12758.37,7006,19224,50285,17807,108373,385.0,58.0,7.0,40.0,55.0,2697310,1114992,351995,712280,5960515,10837092
durgapur,West Bengal,2,6536.69,2,0,0,13073.37,4779,16058,69538,11701,44938,380.0,65.0,10.0,44.0,63.0,1816020,1043770,695380,514844,2831094,6901108
pune,Maharashtra,1,3845.26,5,0,2,19226.3,9983,32538,136642,29532,98921,405.0,68.0,8.0,43.0,59.0,4043115,2212584,1093136,1269876,5836339,14455050
kochi,Kerala,1,5563.19,2,1,0,11126.39,5004,15334,52858,13150,65643,395.0,72.0,12.0,52.0,67.0,1976580,1104048,634296,683800,4398081,8796805
shimla,Himachal Pradesh,2,8630.49,4,0,0,34521.97,14417,48106,208470,34994,132889,415.0,82.0,12.0,55.0,70.0,5983055,3944692,2501640,1924670,9302230,23656287
dehradun,Uttarakhand,2,4948.68,2,0,1,9897.37,4362,13620,60723,12283,37629,400.0,68.0,10.0,48.0,68.0,1744800,926160,607230,589584,2558772,6426546
jabalpur,Madhya Pradesh,2,2418.21,2,0,1,4836.42,2050,6811,31796,6473,20199,365.0,58.0,10.0,42.0,60.0,748250,395038,317960,271866,1211940,2945054
pune,Maharashtra,1,6582.14,2,0,1,13164.29,5029,18477,84891,15776,52818,405.0,68.0,8.0,43.0,59.0,2036745,1256436,679128,678368,3116262,7766939
lucknow,Uttar Pradesh,1,2858.98,6,0,1,17153.85,7381,22054,103775,20736,66958,405.0,65.0,9.0,47.0,60.0,2989305,1433510,933975,974592,4017480,10348862
delhi,Delhi,1,11696.59,1,2,2,11696.59,7428,20232,54335,21720,124051,410.0,78.0,8.0,50.0,65.0,3045480,1578096,434680,1086000,8063315,14207571
durgapur,West Bengal,2,4806.01,1,0,2,4806.01,2007,8270,36543,7437,23653,380.0,65.0,10.0,44.0,63.0,762660,537550,365430,327228,1490139,3483007
hyderabad,Telangana,1,10934.05,3,1,1,32802.14,16216,49725,168695,46664,231077,415.0,60.0,8.0,42.0,61.0,6729640,2983500,1349560,1959888,14095697,27118285
warangal,Telangana,2,2861.54,5,0,1,14307.69,6778,19401,96370,17893,63132,395.0,58.0,8.0,42.0,62.0,2677310,1125258,770960,751506,3914184,9239218
ludhiana,Punjab,1,2432.67,1,0,1,2432.67,1055,3492,15941,3016,9557,388.0,68.0,11.0,48.0,64.0,409340,237456,175351,144768,611648,1578563
pune,Maharashtra,1,7479.43,4,0,0,29917.73,12685,39109,172176,31741,109994,405.0,68.0,8.0,43.0,59.0,5137425,2659412,1377408,1364863,6489646,17028754
jabalpur,Madhya Pradesh,2,9396.67,4,2,2,37586.69,25258,59198,149513,65550,374231,365.0,58.0,10.0,42.0,60.0,9219170,3433484,1495130,2753100,22453860,39354744
guwahati,Assam,1,6887.82,3,0,2,20663.47,11160,35635,143140,31103,99398,385.0,65.0,10.0,45.0,67.0,4296600,2316275,1431400,1399635,6659666,16103576
jodhpur,Rajasthan,2,2911.59,2,0,2,5823.18,2684,9367,39293,8037,26174,390.0,60.0,8.0,40.0,58.0,1046760,562020,314344,321480,1518092,3762696
salem,Tamil Nadu,2,647.15,2,0,1,1294.31,556,1918,8276,1534,5240,360.0,52.0,8.0,36.0,59.0,200160,99736,66208,55224,309160,730488
mangalore,Karnataka,2,7495.81,2,0,2,14991.62,7743,24468,110316,23046,74821,378.0,65.0,11.0,47.0,64.0,2926854,1590420,1213476,1083162,4788544,11602456
nagpur,Maharashtra,2,1746.24,3,0,2,5238.72,2222,8388,35532,7704,24798,385.0,62.0,11.0,43.0,61.0,855470,520056,390852,331272,1512678,3610328
ahmedabad,Gujarat,1,4249.48,1,1,2,4249.48,3065,7762,24951,7822,33622,385.0,58.0,7.0,40.0,55.0,1180025,450196,174657,312880,1849210,3966968
noida,Uttar Pradesh,1,8174.26,3,0,2,24522.78,12234,41051,181356,36678,122937,407.0,80.0,11.0,52.0,66.0,4979238,3284080,1994916,1907256,8113842,20279332
chennai,Tamil Nadu,1,1356.68,2,0,2,2713.35,1150,4611,18578,3874,12488,410.0,73.0,8.0,45.0,61.0,471500,336603,148624,174330,761768,1892825
hubli,Karnataka,2,1701.57,2,1,1,3403.13,1286,4848,15641,4551,20487,375.0,62.0,10.0,45.0,64.0,482250,300576,156410,204795,1311168,2455199
erode,Tamil Nadu,3,927.66,3,1,2,2782.98,1543,4485,14887,4172,20269,355.0,52.0,8.0,35.0,58.0,547765,233220,119096,146020,1175602,2221703
delhi,Delhi,1,11953.73,5,0,1,59768.67,31334,92780,417105,75289,275469,410.0,78.0,8.0,50.0,65.0,12846940,7236840,3336840,3764450,17905485,45090555
hubli,Karnataka,2,4767.51,3,1,1,14302.52,6266,18100,68934,18508,87895,375.0,62.0,10.0,45.0,64.0,2349750,1122200,689340,832860,5625280,10619430
ghaziabad,Uttar Pradesh,2,10888.38,2,0,2,21776.77,11215,35331,149141,29886,100043,405.0,78.0,11.0,52.0,66.0,4542075,2755818,1640551,1554072,6602838,17095354
warangal,Telangana,2,3664.31,1,1,1,3664.31,1682,4913,17012,4343,21418,395.0,58.0,8.0,42.0,62.0,664390,284954,136096,182406,1327916,2595762
salem,Tamil Nadu,2,9087.79,3,0,0,27263.37,9135,32917,151895,27231,96135,360.0,52.0,8.0,36.0,59.0,3288600,1711684,1215160,980316,5671965,12867725
vijayawada,Andhra Pradesh,2,2784.99,3,0,1,8354.96,3354,12193,54745,10631,35538,380.0,60.0,9.0,43.0,62.0,1274520,731580,492705,457133,2203356,5159294
ahmedabad,Gujarat,1,6080.23,3,1,2,18240.69,10730,27118,96320,28003,130150,385.0,58.0,7.0,40.0,55.0,4131050,1572844,674240,1120120,7158250,14656504
gurgaon,Haryana,1,9930.47,2,0,2,19860.93,9919,30306,133813,29548,89497,405.0,78.0,11.0,52.0,66.0,4017195,2363868,1471943,1536496,5906802,15296304
gurgaon,Haryana,1,9832.75,5,0,2,49163.73,29056,90057,381746,86652,270193,405.0,78.0,11.0,52.0,66.0,11767680,7024446,4199206,4505904,17832738,45329974
vellore,Tamil Nadu,3,9572.51,6,0,2,57435.07,35540,99115,415808,90559,306791,355.0,50.0,8.0,35.0,58.0,12616700,4955750,3326464,3169565,17793878,41862357
ranchi,Jharkhand,2,9920.07,1,0,2,9920.07,4907,15713,66589,14013,43930,375.0,60.0,9.0,42.0,62.0,1840125,942780,599301,588546,2723660,6694412
amritsar,Punjab,2,2695.37,4,1,0,10781.49,4084,12977,51094,11500,63091,390.0,68.0,11.0,48.0,64.0,1592760,882436,562034,552000,4037824,7627054
trichy,Tamil Nadu,2,5890.15,1,0,1,5890.15,2611,8565,36613,6566,22615,362.0,54.0,9.0,37.0,59.0,945182,462510,329517,242942,1334285,3314436
dehradun,Uttarakhand,2,5921.48,2,0,1,11842.97,6082,18798,81922,15603,53177,400.0,68.0,10.0,48.0,68.0,2432800,1278264,819220,748944,3616036,8895264
nagpur,Maharashtra,2,10707.93,2,1,0,21415.86,8593,25060,94765,22142,117201,385.0,62.0,11.0,43.0,61.0,3308305,1553720,1042415,952106,7149261,14005807
ahmedabad,Gujarat,1,3703.32,3,2,2,11109.97,6579,17916,44473,19261,106622,385.0,58.0,7.0,40.0,55.0,2532915,1039128,311311,770440,5864210,10518004
mangalore,Karnataka,2,11191.65,2,0,1,22383.3,11273,32457,145473,26032,92836,378.0,65.0,11.0,47.0,64.0,4261194,2109705,1600203,1223504,5941504,15136110
durgapur,West Bengal,2,5519.39,5,1,2,27596.95,17709,44106,145737,43417,203376,380.0,65.0,10.0,44.0,63.0,6729420,2866890,1457370,1910348,12812688,25776716
faridabad,Haryana,2,8103.49,2,0,1,16206.97,7219,22210,106069,19475,66685,405.0,78.0,11.0,52.0,66.0,2923695,1732380,1166759,1012700,4401210,11236744
guntur,Andhra Pradesh,2,3372.82,2,1,1,6745.64,3048,10153,35777,9573,45311,380.0,60.0,9.0,42.0,62.0,1158240,609180,321993,402066,2809282,5300761
ludhiana,Punjab,1,5041.52,2,2,1,10083.04,4764,13029,39173,13986,84058,388.0,68.0,11.0,48.0,64.0,1848432,885972,430903,671328,5379712,9216347
pune,Maharashtra,1,8575.65,3,1,2,25726.95,17627,42616,138051,42338,196402,405.0,68.0,8.0,43.0,59.0,7138935,2897888,1104408,1820534,11587718,24549483
visakhapatnam,Andhra Pradesh,1,6250.42,1,2,1,6250.42,2791,8671,23964,8366,49427,385.0,62.0,10.0,44.0,63.0,1074535,537602,239640,368104,3113901,5333782
ranchi,Jharkhand,2,11182.35,2,0,1,22364.71,10833,32353,152156,29338,93105,375.0,60.0,9.0,42.0,62.0,4062375,1941180,1369404,1232196,5772510,14377665
bhopal,Madhya Pradesh,1,8898.07,2,0,2,17796.15,7943,27995,117023,25511,80451,370.0,60.0,10.0,43.0,62.0,2938910,1679700,1170230,1096973,4987962,11873775
delhi,Delhi,1,6859.95,2,0,1,13719.91,5318,18456,87261,16914,54280,410.0,78.0,8.0,50.0,65.0,2180380,1439568,698088,845700,3528200,8691936
mangalore,Karnataka,2,10662.7,1,1,1,10662.7,5062,16263,54537,14880,70583,378.0,65.0,11.0,47.0,64.0,1913436,1057095,599907,699360,4517312,8787110
howrah,West Bengal,1,8053.57,1,1,1,8053.57,3753,11588,37569,9401,46901,395.0,65.0,10.0,44.0,63.0,1482435,753220,375690,413644,2954763,5979752
gorakhpur,Uttar Pradesh,2,7838.38,2,0,0,15676.76,5962,20953,99811,16834,58791,390.0,65.0,9.0,42.0,60.0,2325180,1361945,898299,707028,3527460,8819912
dehradun,Uttarakhand,2,3107.18,3,0,2,9321.55,6054,16317,68914,14226,46717,400.0,68.0,10.0,48.0,68.0,2421600,1109556,689140,682848,3176756,8079900
thiruvananthapuram,Kerala,1,4859.31,2,1,1,9718.62,3719,13609,46189,12914,58553,395.0,72.0,12.0,52.0,67.0,1469005,979848,554268,671528,3923051,7597700
vellore,Tamil Nadu,3,8262.98,3,0,2,24788.95,10682,40310,163902,35099,115725,355.0,50.0,8.0,35.0,58.0,3792110,2015500,1311216,1228465,6712050,15059341
tirunelveli,Tamil Nadu,3,10723.14,2,1,1,21446.28,10020,30259,111831,29512,140774,352.0,50.0,8.0,35.0,57.0,3527040,1512950,894648,1032920,8024118,14991676
kochi,Kerala,1,3923.46,2,1,2,7846.92,4848,13893,44928,13763,60875,395.0,72.0,12.0,52.0,67.0,1914960,1000296,539136,715676,4078625,8248693
thoothukudi,Tamil Nadu,3,2742.73,4,0,1,10970.92,5150,17095,72753,13406,47563,352.0,50.0,8.0,35.0,57.0,1812800,854750,582024,469210,2711091,6429875
surat,Gujarat,1,7205.61,3,0,0,21616.84,7900,30353,128780,23849,81557,380.0,58.0,10.0,42.0,57.0,3002000,1760474,1287800,1001658,4648749,11700681
nagpur,Maharashtra,2,992.93,7,2,0,6950.48,2832,8368,23762,9000,55957,385.0,62.0,11.0,43.0,61.0,1090320,518816,261382,387000,3413377,5670895
bhubaneswar,Odisha,1,8631.59,2,0,0,17263.18,5473,20334,91632,16829,56591,380.0,60.0,10.0,43.0,65.0,2079740,1220040,916320,723647,3678415,8618162
kozhikode,Kerala,2,8497.03,5,0,2,42485.17,21810,68368,307653,69947,213467,390.0,70.0,12.0,50.0,66.0,8505900,4785760,3691836,3497350,14088822,34569668
salem,Tamil Nadu,2,4388.6,4,0,0,17554.4,6442,22295,104073,18335,68525,360.0,52.0,8.0,36.0,59.0,2319120,1159340,832584,660060,4042975,9014079
guntur,Andhra Pradesh,2,10733.6,6,0,1,64401.58,32687,92329,431640,88229,287151,380.0,60.0,9.0,42.0,62.0,12421060,5539740,3884760,3705618,17803362,43354540
bhopal,Madhya Pradesh,1,6125.74,7,0,1,42880.16,15295,61765,271451,56632,180717,370.0,60.0,10.0,43.0,62.0,5659150,3705900,2714510,2435176,11204454,25719190
gurgaon,Haryana,1,7820.03,1,1,2,7820.03,4596,12751,39803,11920,54182,405.0,78.0,11.0,52.0,66.0,1861380,994578,437833,619840,3576012,7489643
jaipur,Rajasthan,1,2673.03,1,2,2,2673.03,1530,4773,11908,4820,27864,405.0,62.0,7.0,43.0,60.0,619650,295926,83356,207260,1671840,2878032
thoothukudi,Tamil Nadu,3,5124.62,3,0,1,15373.85,6355,23682,106473,20805,66411,352.0,50.0,8.0,35.0,57.0,2236960,1184100,851784,728175,3785427,8786446
patna,Bihar,2,10376.53,2,1,0,20753.05,10907,28846,98374,24510,124694,395.0,62.0,7.0,43.0,59.0,4308265,1788452,688618,1053930,7356946,15196211
meerut,Uttar Pradesh,2,2712.69,4,0,1,10850.75,4425,15250,68206,12228,44336,400.0,68.0,9.0,44.0,62.0,1770000,1037000,613854,538032,2748832,6707718
salem,Tamil Nadu,2,4808.78,1,0,1,4808.78,2066,6635,28913,5405,17778,360.0,52.0,8.0,36.0,59.0,743760,345020,231304,194580,1048902,2563566
bhubaneswar,Odisha,1,3953.3,4,0,2,15813.21,9395,27144,112421,24913,77272,380.0,60.0,10.0,43.0,65.0,3570100,1628640,1124210,1071259,5022680,12416889
vellore,Tamil Nadu,3,1983.1,1,2,1,1983.1,1075,2943,7546,2651,16651,355.0,50.0,8.0,35.0,58.0,381625,147150,60368,92785,965758,1647686
bangalore,Karnataka,1,3618.67,2,2,0,7237.34,2331,9004,24058,7477,50604,380.0,68.0,12.0,52.0,65.0,885780,612272,288696,388804,3289260,5464812
cuttack,Odisha,2,2946.71,8,0,1,23573.7,10989,37773,158816,32909,107954,375.0,58.0,9.0,42.0,64.0,4120875,2190834,1429344,1382178,6909056,16032287
erode,Tamil Nadu,3,11098.4,1,0,0,11098.4,3239,14006,62129,10767,37698,355.0,52.0,8.0,35.0,58.0,1149845,728312,497032,376845,2186484,4938518
amritsar,Punjab,2,8944.73,2,2,2,17889.46,10768,27031,74263,29316,169721,390.0,68.0,11.0,48.0,64.0,4199520,1838108,816893,1407168,10862144,19123833
varanasi,Uttar Pradesh,2,3930.0,1,0,2,3930.0,1942,6460,28891,6030,18851,390.0,65.0,9.0,43.0,60.0,757380,419900,260019,259290,1131060,2827649
bangalore,Karnataka,1,9207.4,5,1,1,46037.0,24586,61870,227457,61101,299987,380.0,68.0,12.0,52.0,65.0,9342680,4207160,2729484,3177252,19499155,38955731
hubli,Karnataka,2,461.25,4,0,2,1845.01,1051,3088,13532,3000,9446,375.0,62.0,10.0,45.0,64.0,394125,191456,135320,135000,604544,1460445
thoothukudi,Tamil Nadu,3,6412.99,4,1,2,25651.97,13730,39315,129056,39282,183641,352.0,50.0,8.0,35.0,57.0,4832960,1965750,1032448,1374870,10467537,19673565
meerut,Uttar Pradesh,2,3153.95,3,0,0,9461.84,3279,11823,54646,10044,34256,400.0,68.0,9.0,44.0,62.0,1311600,803964,491814,441936,2123872,5173186
chennai,Tamil Nadu,1,1549.0,2,0,1,3098.0,1450,4757,21792,4132,13354,410.0,73.0,8.0,45.0,61.0,594500,347261,174336,185940,814594,2116631
erode,Tamil Nadu,3,10628.35,1,1,1,10628.35,5075,15957,54062,13644,68403,355.0,52.0,8.0,35.0,58.0,1801625,829764,432496,477540,3967374,7508799
amritsar,Punjab,2,2552.22,2,0,1,5104.44,2126,7881,35829,6300,22215,390.0,68.0,11.0,48.0,64.0,829140,535908,394119,302400,1421760,3483327
kanpur,Uttar Pradesh,1,9904.21,3,0,1,29712.64,13019,46860,199310,39096,127068,395.0,65.0,9.0,42.0,60.0,5142505,3045900,1793790,1642032,7624080,19248307
bhopal,Madhya Pradesh,1,5076.03,3,0,1,15228.08,6529,23878,102614,19311,64673,370.0,60.0,10.0,43.0,62.0,2415730,1432680,1026140,830373,4009726,9714649
ghaziabad,Uttar Pradesh,2,368.63,2,0,0,737.26,214,988,4713,849,2816,405.0,78.0,11.0,52.0,66.0,86670,77064,51843,44148,185856,445581
jabalpur,Madhya Pradesh,2,8843.89,1,0,0,8843.89,3103,10540,46948,8477,28661,365.0,58.0,10.0,42.0,60.0,1132595,611320,469480,356034,1719660,4289089
guwahati,Assam,1,7237.05,2,0,1,14474.09,5719,21989,89986,17673,57073,385.0,65.0,10.0,45.0,67.0,2201815,1429285,899860,795285,3823891,9150136
chandigarh,Punjab,1,4261.23,2,0,1,8522.46,3706,13031,59926,10449,36595,390.0,68.0,11.0,48.0,64.0,1445340,886108,659186,501552,2342080,5834266
guwahati,Assam,1,3522.24,1,2,0,3522.24,1482,4106,12329,3704,24904,385.0,65.0,10.0,45.0,67.0,570570,266890,123290,166680,1668568,2795998
vadodara,Gujarat,2,1069.56,1,0,1,1069.56,470,1548,7087,1297,4355,382.0,58.0,10.0,42.0,56.0,179540,89784,70870,54474,243880,638548
cuttack,Odisha,2,11308.82,1,0,1,11308.82,4813,16385,76693,13490,47745,375.0,58.0,9.0,42.0,64.0,1804875,950330,690237,566580,3055680,7067702
mumbai,Maharashtra,1,6029.02,5,1,1,30145.11,16425,45853,163230,43906,214309,450.0,88.0,15.0,60.0,67.0,7391250,4035064,2448450,2634360,14358703,30867827
chandigarh,Punjab,1,1209.19,2,1,0,2418.38,957,3071,11402,2683,14203,390.0,68.0,11.0,48.0,64.0,373230,208828,125422,128784,908992,1745256
noida,Uttar Pradesh,1,10450.42,5,0,2,52252.1,27306,87508,382100,82527,271724,407.0,80.0,11.0,52.0,66.0,11113542,7000640,4203100,4291404,17933784,44542470
hyderabad,Telangana,1,3490.23,2,0,1,6980.46,2986,10983,47441,8967,29072,415.0,60.0,8.0,42.0,61.0,1239190,658980,379528,376614,1773392,4427704
visakhapatnam,Andhra Pradesh,1,2602.51,3,0,1,7807.54,3192,10399,50138,9479,31506,385.0,62.0,10.0,44.0,63.0,1228920,644738,501380,417076,1984878,4776992
madurai,Tamil Nadu,2,3515.06,1,0,2,3515.06,1610,5589,24020,4934,15840,368.0,58.0,9.0,38.0,60.0,592480,324162,216180,187492,950400,2270714
trichy,Tamil Nadu,2,6861.94,3,2,0,20585.83,8298,27356,78080,26004,171686,362.0,54.0,9.0,37.0,59.0,3003876,1477224,702720,962148,10129474,16275442
durgapur,West Bengal,2,1073.87,2,1,1,2147.73,1105,3361,11712,3096,14737,380.0,65.0,10.0,44.0,63.0,419900,218465,117120,136224,928431,1820140
trichy,Tamil Nadu,2,5884.73,1,1,1,5884.73,2152,8404,29229,7819,36028,362.0,54.0,9.0,37.0,59.0,779024,453816,263061,289303,2125652,3910856
durgapur,West Bengal,2,10769.77,6,0,0,64618.64,23898,83337,367247,65496,245329,380.0,65.0,10.0,44.0,63.0,9081240,5416905,3672470,2881824,15455727,36508166
coimbatore,Tamil Nadu,2,2420.42,3,0,1,7261.27,3018,10517,46234,8994,29808,370.0,62.0,10.0,40.0,62.0,1116660,652054,462340,359760,1848096,4438910
dehradun,Uttarakhand,2,4108.03,2,0,0,8216.06,2809,9841,47443,7549,28787,400.0,68.0,10.0,48.0,68.0,1123600,669188,474430,362352,1957516,4587086
mumbai,Maharashtra,1,4874.24,2,0,1,9748.48,4433,14938,68049,13179,42790,450.0,88.0,15.0,60.0,67.0,1994850,1314544,1020735,790740,2866930,7987799
pune,Maharashtra,1,7117.4,2,0,1,14234.81,6377,18948,90226,17196,57654,405.0,68.0,8.0,43.0,59.0,2582685,1288464,721808,739428,3401586,8733971
trichy,Tamil Nadu,2,11047.2,4,2,2,44188.8,29253,73927,213974,88914,488606,362.0,54.0,9.0,37.0,59.0,10589586,3992058,1925766,3289818,28827754,48624982
ranchi,Jharkhand,2,4855.56,3,1,2,14566.69,8661,25881,84322,25219,116096,375.0,60.0,9.0,42.0,62.0,3247875,1552860,758898,1059198,7197952,13816783
ludhiana,Punjab,1,1016.0,1,0,2,1016.0,562,1844,7866,1641,5142,388.0,68.0,11.0,48.0,64.0,218056,125392,86526,78768,329088,837830
nashik,Maharashtra,2,4305.82,1,0,1,4305.82,1679,6264,28577,5272,17998,390.0,62.0,9.0,44.0,62.0,654810,388368,257193,231968,1115876,2648215
coimbatore,Tamil Nadu,2,2443.01,2,0,0,4886.02,1514,6107,29117,4729,17667,370.0,62.0,10.0,40.0,62.0,560180,378634,291170,189160,1095354,2514498
varanasi,Uttar Pradesh,2,7890.94,2,1,2,15781.88,9996,28803,92578,27933,125707,390.0,65.0,9.0,43.0,60.0,3898440,1872195,833202,1201119,7542420,15347376
ghaziabad,Uttar Pradesh,2,545.29,3,1,1,1635.88,741,2272,7732,2251,10252,405.0,78.0,11.0,52.0,66.0,300105,177216,85052,117052,676632,1356057
ghaziabad,Uttar Pradesh,2,3644.77,4,0,1,14579.09,6317,22129,101254,19570,65531,405.0,78.0,11.0,52.0,66.0,2558385,1726062,1113794,1017640,4325046,10740927
amritsar,Punjab,2,6633.05,3,2,1,19899.14,8416,25874,71007,27644,161106,390.0,68.0,11.0,48.0,64.0,3282240,1759432,781077,1326912,10310784,17460445
warangal,Telangana,2,3472.54,2,2,0,6945.09,2952,8479,24964,8329,53289,395.0,58.0,8.0,42.0,62.0,1166040,491782,199712,349818,3303918,5511270
kolkata,West Bengal,1,6701.74,5,2,1,33508.72,17315,43652,121403,48489,280655,400.0,65.0,8.0,43.0,63.0,6926000,2837380,971224,2085027,17681265,30500896
surat,Gujarat,1,1553.61,1,0,0,1553.61,552,1788,8638,1511,5243,380.0,58.0,10.0,42.0,57.0,209760,103704,86380,63462,298851,762157
agra,Uttar Pradesh,2,11325.1,3,0,1,33975.31,12792,50152,218924,42980,138417,395.0,65.0,9.0,42.0,60.0,5052840,3259880,1970316,1805160,8305020,20393216
dehradun,Uttarakhand,2,3632.7,7,0,1,25428.9,11582,35305,152943,29572,107248,400.0,68.0,10.0,48.0,68.0,4632800,2400740,1529430,1419456,7292864,17275290
mysore,Karnataka,2,11091.41,3,0,2,33274.23,17632,57911,255379,56088,176140,375.0,62.0,10.0,44.0,64.0,6612000,3590482,2553790,2467872,11272960,26497104
aurangabad,Maharashtra,2,4044.86,2,2,1,8089.72,4885,11875,33574,11639,72176,375.0,60.0,9.0,43.0,61.0,1831875,712500,302166,500477,4402736,7749754
noida,Uttar Pradesh,1,9425.71,1,0,1,9425.71,4065,14270,64304,11135,39656,407.0,80.0,11.0,52.0,66.0,1654455,1141600,707344,579020,2617296,6699715
delhi,Delhi,1,3105.01,4,1,0,12420.04,4820,16705,60421,16391,77400,410.0,78.0,8.0,50.0,65.0,1976200,1302990,483368,819550,5031000,9613108
ludhiana,Punjab,1,8103.27,2,0,1,16206.55,7318,25078,108806,20392,68059,388.0,68.0,11.0,48.0,64.0,2839384,1705304,1196866,978816,4355776,11076146
noida,Uttar Pradesh,1,4019.85,4,0,1,16079.41,6798,24146,101415,20616,64152,407.0,80.0,11.0,52.0,66.0,2766786,1931680,1115565,1072032,4234032,11120095
guwahati,Assam,1,6208.08,1,0,0,6208.08,2401,7924,37038,6064,22875,385.0,65.0,10.0,45.0,67.0,924385,515060,370380,272880,1532625,3615330
howrah,West Bengal,1,8151.01,1,0,1,8151.01,3540,12392,53004,10213,32870,395.0,65.0,10.0,44.0,63.0,1398300,805480,530040,449372,2070810,5254002
vadodara,Gujarat,2,7148.81,2,0,1,14297.63,6839,19765,88671,15622,55628,382.0,58.0,10.0,42.0,56.0,2612498,1146370,886710,656124,3115168,8416870
aurangabad,Maharashtra,2,7000.11,2,1,1,14000.22,6346,19839,69490,17721,86666,375.0,60.0,9.0,43.0,61.0,2379750,1190340,625410,762003,5286626,10244129
gorakhpur,Uttar Pradesh,2,975.03,5,1,2,4875.17,3219,8312,27376,8916,39047,390.0,65.0,9.0,42.0,60.0,1255410,540280,246384,374472,2342820,4759366
bangalore,Karnataka,1,3139.11,5,0,0,15695.53,5282,19249,90024,16039,57255,380.0,68.0,12.0,52.0,65.0,2007160,1308932,1080288,834028,3721575,8951983
guntur,Andhra Pradesh,2,6947.7,3,2,1,20843.11,10603,28089,79546,29309,172529,380.0,60.0,9.0,42.0,62.0,4029140,1685340,715914,1230978,10696798,18358170
ahmedabad,Gujarat,1,416.14,1,0,1,416.14,164,584,2721,518,1659,385.0,58.0,7.0,40.0,55.0,63140,33872,19047,20720,91245,228024
dehradun,Uttarakhand,2,3157.6,2,0,0,6315.2,2397,7791,36259,6028,21834,400.0,68.0,10.0,48.0,68.0,958800,529788,362590,289344,1484712,3625234
ghaziabad,Uttar Pradesh,2,2904.39,3,0,2,8713.16,5235,15540,65890,13595,45350,405.0,78.0,11.0,52.0,66.0,2120175,1212120,724790,706940,2993100,7757125
coimbatore,Tamil Nadu,2,3148.3,1,0,2,3148.3,1727,5729,23042,4624,15240,370.0,62.0,10.0,40.0,62.0,638990,355198,230420,184960,944880,2354448
ludhiana,Punjab,1,6520.19,4,0,1,26080.77,11675,36931,161123,31491,107763,388.0,68.0,11.0,48.0,64.0,4529900,2511308,1772353,1511568,6896832,17221961
bhopal,Madhya Pradesh,1,7067.13,1,1,2,7067.13,4540,12432,41906,12539,55154,370.0,60.0,10.0,43.0,62.0,1679800,745920,419060,539177,3419548,6803505
